frequency,quantity
11,0.02101057
12,0.06915985
14,0.01817088
15,0.02610667
16,0.01370107
0,0.01119747
1,0.01430404
2,0.04280846
3,0.02772506
5,0.09508018
6,0.03669092
7,0.1071342
8,0.02375073
9,0.03158003
10,0.06797167
11,0.02198005
12,0.09523437
14,0.02028625
15,0.02403807
17,0.01160199
0,0.01356539
1,0.01606689
2,0.04396836
3,0.02981415
4,0.02387151
5,0.06971979
6,0.01235522
7,0.08230389
8,0.03856045
9,0.05511716
10,0.05507672
12,0.07527735
14,0.03161516
15,0.02050025
2,0.0367398
3,0.0363704
4,0.03146229
5,0.06404175
7,0.08650242
8,0.03434856
9,0.05158224
10,0.06077265
11,0.02244262
12,0.07485306
14,0.03402635
15,0.01453435
0,0.0156819
1,0.0171884
2,0.0394326
3,0.041334
4,0.03847462
5,0.05555473
6,0.01541695
7,0.1021659
8,0.02357791
9,0.04071452
10,0.06347121
11,0.0193894
12,0.07774924
14,0.02194685
15,0.02495251
16,0.01255072
0,0.0156819
1,0.0171884
2,0.0394326
3,0.041334
4,0.03847462
5,0.05555473
6,0.01541695
7,0.1021659
8,0.02357791
9,0.04071452
10,0.06347121
11,0.0193894
12,0.07774924
14,0.02194685
15,0.02495251
16,0.01255072
0,0.0113059
1,0.01452447
2,0.04343461
3,0.02766456
5,0.0964554
6,0.03291176
7,0.1020363
8,0.02672997
9,0.01960791
10,0.08168387
11,0.0296757
12,0.09151977
14,0.02353231
15,0.0233291
0,0.01246958
1,0.01561045
2,0.04256721
3,0.02728624
5,0.09449936
6,0.03523269
7,0.1035019
8,0.02295101
9,0.03038818
10,0.07240923
11,0.02376707
12,0.08430518
14,0.01563684
15,0.02483189
16,0.01067651
17,0.0129173
0,0.01565587
1,0.01839754
2,0.04391403
3,0.0287018
4,0.02096123
5,0.07071223
7,0.08142721
8,0.04781495
9,0.04466594
10,0.06026111
11,0.01151363
12,0.06627115
13,0.02730635
14,0.02386369
15,0.01785987
1,0.011046
2,0.03733576
3,0.03445183
4,0.02598532
5,0.06673287
7,0.08003085
8,0.04833612
9,0.04873848
10,0.05559888
11,0.01104087
12,0.07035995
13,0.02146539
14,0.02856466
15,0.0179284
2,0.03823728
3,0.0290627
4,0.01870934
5,0.07130348
6,0.01326409
7,0.08698733
8,0.02804889
9,0.01399534
10,0.07917275
11,0.02229882
12,0.0765142
13,0.01337858
14,0.01076924
15,0.03470438
16,0.01765547
17,0.01247251
18,0.01221512
20,0.01171391
21,0.01036631
29,0.01071071
31,0.01054333
0,0.01696791
1,0.01992693
2,0.04820129
3,0.02015945
5,0.08569394
6,0.02672866
7,0.1004275
8,0.0180075
9,0.01609943
10,0.07466186
11,0.02839166
12,0.09265809
14,0.03338067
15,0.01686451
0,0.01066706
1,0.01366645
2,0.04081318
3,0.02593117
5,0.09227481
6,0.03503352
7,0.103671
8,0.02377387
9,0.03106859
10,0.06395659
11,0.01894145
12,0.08771553
14,0.01870682
15,0.02349965
17,0.01117057
0,0.01432825
1,0.0167506
2,0.04326819
3,0.02757372
4,0.02068362
5,0.06976876
6,0.01257066
7,0.08305867
8,0.04034765
9,0.04520092
10,0.05291484
12,0.06773964
13,0.01515391
14,0.0304567
15,0.01630565
0,0.01141348
1,0.01395594
2,0.0387788
3,0.03074083
4,0.0216099
5,0.06785772
7,0.08114302
8,0.04703885
9,0.0472359
10,0.05371799
12,0.06690835
14,0.02090861
15,0.01977732
2,0.02964945
3,0.04177705
4,0.03147583
5,0.05869769
6,0.01453194
7,0.08790211
8,0.04176818
9,0.03949793
10,0.05789678
12,0.06346736
13,0.02042822
14,0.0195847
15,0.0197695
0,0.01822325
1,0.02138158
2,0.04865427
3,0.01719404
5,0.08366574
6,0.02984622
7,0.1016873
8,0.01563842
9,0.02112109
10,0.07091873
11,0.02690514
12,0.09304754
13,0.01355323
14,0.02642303
15,0.01512062
0,0.01139999
1,0.01432781
2,0.04147182
3,0.02475848
5,0.08898872
6,0.03589077
7,0.1059521
8,0.01626748
9,0.03185723
10,0.06640583
11,0.01987972
12,0.08476206
14,0.01941623
15,0.02229427
17,0.01099133
0,0.01397063
1,0.01635714
2,0.04302299
3,0.02779539
4,0.02245866
5,0.06711882
6,0.01034572
7,0.0825236
8,0.04271331
9,0.04703588
10,0.05158171
12,0.06924717
13,0.01483062
14,0.02729595
15,0.01701222
1,0.01071932
2,0.03818826
3,0.03316414
4,0.02655569
5,0.06377057
7,0.08201662
8,0.03716848
9,0.04818554
10,0.05193865
11,0.01158079
12,0.07098625
13,0.01070994
14,0.02801817
15,0.01631511
0,0.01063577
1,0.0121454
2,0.03813274
3,0.03733997
4,0.03356883
5,0.05485144
7,0.09259085
8,0.02204627
9,0.03708285
10,0.05937476
11,0.01212981
12,0.06888755
13,0.01051563
14,0.0221672
15,0.02118361
16,0.01164318
0,0.01955056
1,0.02280506
2,0.05139205
3,0.01721026
5,0.08438547
6,0.0307224
7,0.1070042
8,0.01534223
9,0.02219953
10,0.06963573
11,0.02441832
12,0.09200729
14,0.02710027
15,0.01443652
2,0.03878521
3,0.02784342
5,0.08440147
6,0.02387779
7,0.08934184
8,0.04058731
9,0.02983252
10,0.06589776
11,0.01512647
12,0.06703809
13,0.01552547
14,0.02067262
15,0.0233862
16,0.01096049
17,0.01107364
29,0.01026715
0,0.01546505
1,0.01791224
2,0.04509803
3,0.02920873
4,0.02100185
5,0.0717356
6,0.0120062
7,0.08437632
8,0.04518074
9,0.04413344
10,0.05135804
12,0.07172194
13,0.01802402
14,0.02348011
15,0.0170672
2,0.03412251
3,0.03893136
4,0.03067842
5,0.06279882
7,0.08739356
8,0.04111326
9,0.03975709
10,0.05322114
11,0.01110137
12,0.06811363
13,0.02263486
14,0.02660916
15,0.01762605
0,0.01559234
1,0.01703625
2,0.03914984
3,0.04012712
4,0.0365025
5,0.05602047
6,0.01731876
7,0.103574
8,0.0253579
9,0.03155055
10,0.05871346
11,0.0139063
12,0.07438307
14,0.01718858
15,0.0267985
16,0.01224901
0,0.01955962
1,0.0228481
2,0.05030321
3,0.01993844
5,0.08734427
6,0.03148865
7,0.1038928
8,0.02587473
9,0.01338744
10,0.07763507
11,0.03058085
12,0.08222744
14,0.01900775
15,0.01685646
1,0.01155135
2,0.04075628
3,0.02939904
5,0.09659185
6,0.03874279
7,0.1096746
8,0.0205855
9,0.0244158
10,0.0678285
11,0.02294959
12,0.08731119
14,0.01791955
15,0.02081827
0,0.01519784
1,0.01765157
2,0.04520195
3,0.02834959
4,0.02142907
5,0.07060109
6,0.01189802
7,0.08446389
8,0.04441075
9,0.0471672
10,0.05329356
12,0.06519338
13,0.01307917
14,0.02403993
15,0.01644617
2,0.03324017
3,0.038307
4,0.03090809
5,0.0591194
7,0.08573041
8,0.03163347
9,0.04034229
10,0.05367761
11,0.01416778
12,0.06546474
13,0.01098239
14,0.02887332
15,0.01473017
1,0.01044225
2,0.02989925
3,0.02897922
4,0.02678413
5,0.04634083
7,0.07775463
8,0.01801785
9,0.02642539
10,0.05000221
11,0.01505139
12,0.05679283
14,0.01253225
15,0.02050033
16,0.01160307
0,0.01148829
1,0.0140682
2,0.03604263
3,0.01492164
5,0.06476224
6,0.02440054
7,0.08351744
9,0.02494529
10,0.04588873
11,0.01715825
12,0.06798747
13,0.01329968
14,0.02579665
1,0.01022519
2,0.03063919
3,0.01749923
5,0.0624267
6,0.02395319
7,0.07594754
8,0.01452301
9,0.02318053
10,0.04081817
11,0.01501584
12,0.05655369
14,0.01411434
15,0.01523045
1,0.01117867
2,0.02796689
3,0.01803602
4,0.01379864
5,0.04439894
7,0.05462637
8,0.02721028
9,0.02684408
10,0.03082564
12,0.04196929
