frequency,quantity
5,0.07968216
6,0.02783478
7,0.07836808
8,0.02414694
9,0.02168257
10,0.05999579
11,0.01682151
12,0.04677739
15,0.01748102
17,0.01039457
0,0.01130116
1,0.01343599
2,0.03458982
3,0.02305757
4,0.01389664
5,0.06179025
6,0.01157252
7,0.06158324
8,0.03686315
9,0.02982749
10,0.05041508
12,0.02998045
13,0.01138961
14,0.01820882
15,0.01073783
0,0.01270106
1,0.01482975
2,0.03589853
3,0.02544011
4,0.01356572
5,0.06321824
6,0.01121504
7,0.05838478
8,0.04752974
9,0.03328815
10,0.04756635
12,0.02870627
13,0.01919971
14,0.01196237
15,0.01529849
2,0.03131425
3,0.03057259
4,0.01916659
5,0.06193869
6,0.01044615
7,0.06087552
8,0.04680705
9,0.03079668
10,0.05229136
12,0.03291261
13,0.01687973
14,0.01097457
15,0.01343237
0,0.01114438
1,0.01245512
2,0.02922587
3,0.033987
4,0.02120285
5,0.05024184
6,0.02158197
7,0.07038002
8,0.04370974
9,0.01439534
10,0.05702481
12,0.0216315
13,0.0182994
15,0.02096403
1,0.01001011
2,0.02702508
3,0.0319837
4,0.01632352
5,0.05250533
6,0.02126241
7,0.06736653
8,0.05362955
9,0.0167599
10,0.05528768
12,0.02014426
13,0.0277644
14,0.01318321
15,0.02428699
2,0.02758385
3,0.02761881
5,0.06066043
6,0.01447708
7,0.06143741
8,0.05832348
9,0.01649133
10,0.06180244
11,0.01242689
12,0.01941306
13,0.02638131
14,0.01289574
15,0.0285771
16,0.01196412
2,0.03038324
3,0.02631527
5,0.06735475
6,0.01377725
7,0.06014134
8,0.06206065
9,0.02369698
10,0.06400962
11,0.01447974
12,0.02246404
13,0.0258275
14,0.01369216
15,0.02626389
0,0.01103594
1,0.01349707
2,0.03243254
3,0.02256343
5,0.06812565
6,0.01473044
7,0.05703335
8,0.05852995
9,0.02182403
10,0.06096545
11,0.01505535
12,0.02741386
13,0.02599824
14,0.01164519
15,0.02040109
1,0.01213054
2,0.02738621
3,0.0210971
5,0.05835293
6,0.01247192
7,0.04556131
8,0.05092468
9,0.01891863
10,0.05191163
11,0.01168014
12,0.02203136
13,0.02035534
15,0.0163908
0,0.01214978
1,0.01390892
2,0.02952921
3,0.01383816
5,0.05528789
6,0.01650785
7,0.04897702
8,0.02774116
10,0.05098739
11,0.01450941
12,0.02103502
15,0.01304871
1,0.01132402
2,0.02592887
3,0.01614784
5,0.05681067
6,0.01643146
7,0.04675887
8,0.02225458
10,0.04791087
11,0.01336808
12,0.02294279
15,0.01147215
2,0.02088234
3,0.02013866
5,0.05713131
6,0.01975693
