frequency,quantity
20,0.01009
26,0.01676594
64,0.01038019
20,0.01009
26,0.01676594
64,0.01038019
27,0.01475702
29,0.01513133
30,0.01109456
30,0.0105455
30,0.0105455
27,0.01012811
29,0.01183886
33,0.0120594
52,0.01095002
27,0.01012811
29,0.01183886
33,0.0120594
52,0.01095002
25,0.01016003
25,0.01016003
1,0.01257812
2,0.01922416
25,0.01549068
26,0.01491807
27,0.01339937
31,0.01050946
21,0.01389835
22,0.01123019
25,0.01668802
26,0.01506371
28,0.01457354
51,0.01003536
66,0.01062064
21,0.01389835
22,0.01123019
25,0.01668802
26,0.01506371
28,0.01457354
51,0.01003536
66,0.01062064
20,0.01265882
25,0.01458653
26,0.01643345
27,0.01008177
28,0.01578369
29,0.01149506
31,0.01437079
52,0.01083943
23,0.01357751
26,0.0166725
28,0.02247191
23,0.01357751
26,0.0166725
28,0.02247191
20,0.01190078
25,0.01893081
27,0.01804644
30,0.01029245
32,0.01114084
34,0.01259799
20,0.01190078
25,0.01893081
27,0.01804644
30,0.01029245
32,0.01114084
34,0.01259799
20,0.01831055
21,0.01066817
25,0.01105023
26,0.02063931
27,0.01467185
29,0.01269174
30,0.01123898
31,0.01389861
65,0.0142925
27,0.01017316
29,0.01109206
30,0.01581492
27,0.01017316
29,0.01109206
30,0.01581492
24,0.01363207
25,0.01668032
26,0.01413526
27,0.01916292
28,0.01117466
29,0.01590071
26,0.01147398
28,0.01539455
31,0.01948215
41,0.01112116
55,0.0105329
26,0.01147398
28,0.01539455
31,0.01948215
41,0.01112116
55,0.0105329
25,0.01097648
27,0.01475553
28,0.01970863
29,0.01462529
25,0.01097648
27,0.01475553
28,0.01970863
29,0.01462529
21,0.01123248
25,0.01776138
27,0.01535508
28,0.01470894
33,0.01105683
20,0.01131274
21,0.01019007
25,0.01177454
27,0.01208821
31,0.01073964
20,0.01131274
21,0.01019007
25,0.01177454
27,0.01208821
31,0.01073964
27,0.02015103
31,0.01027206
20,0.01064818
27,0.0115377
28,0.01157255
20,0.01064818
27,0.0115377
28,0.01157255
20,0.01064818
27,0.0115377
28,0.01157255
20,0.01219667
21,0.01095134
27,0.01476854
31,0.01291945
27,0.01822002
28,0.0248183
29,0.01627986
30,0.01085779
27,0.01822002
28,0.0248183
29,0.01627986
30,0.01085779
25,0.010934
26,0.01370722
27,0.02569609
2,0.01119345
20,0.01488389
2,0.01119345
20,0.01488389
26,0.01658612
28,0.01206413
28,0.01081059
32,0.01025593
28,0.01081059
32,0.01025593
20,0.01419603
26,0.02125444
29,0.01083451
33,0.01082316
20,0.01419603
26,0.02125444
29,0.01083451
33,0.01082316
20,0.01184861
25,0.0109409
26,0.01708254
28,0.01575382
2,0.01097276
2,0.01097276
26,0.01229708
29,0.01005361
26,0.01229708
29,0.01005361
29,0.011609
29,0.011609
27,0.01110126
